Dato og tid;Inne på teknisk rom;Temp;Relativ fuktighet;Duggpunkt;Ute;Tempu;Relativfuktighetu;Duggpunktu;;
30.08.2022 02:00;;19,8;50;9,1;;10,4;87;8,3;;
30.08.2022 04:00;;19,6;50;8,9;;9,2;91;7,8;;
30.08.2022 06:00;;19,5;51;9,1;;8,4;93;7,3;;
30.08.2022 08:00;;19,1;50;8,5;;9;93;7,9;;
30.08.2022 10:00;;19,2;49;8,3;;12;85;9,6;;
30.08.2022 12:00;;19,6;47;8;;14,7;72;9,7;;
30.08.2022 14:00;;24,2;38;9;;20,6;52;10,4;;
30.08.2022 16:00;;27;32;8,9;;29,5;34;12;;
30.08.2022 18:00;;25,6;35;9;;33,6;26;11,5;;
30.08.2022 20:00;;22,6;42;9,1;;17,3;55;8,2;;
30.08.2022 22:00;;20,8;46;8,8;;11,6;78;7,9;;
31.08.2022 00:00;;20,2;47;8,6;;9,4;86;7,2;;
31.08.2022 02:00;;19,8;49;8,8;;8,1;90;6,6;;
31.08.2022 04:00;;19,5;50;8,8;;7,6;93;6,6;;
31.08.2022 06:00;;19,4;50;8,7;;7,2;95;6,5;;
31.08.2022 08:00;;19;49;8,1;;8;94;7,1;;
31.08.2022 10:00;;18,9;48;7,7;;10,5;84;7,9;;
31.08.2022 12:00;;19,2;46;7,3;;14,5;68;8,7;;
31.08.2022 14:00;;25,2;35;8,7;;22,5;47;10,7;;
31.08.2022 16:00;;27,4;31;8,8;;34;27;12,4;;
31.08.2022 18:00;;25,8;33;8,3;;38;24;14;;
31.08.2022 20:00;;22,8;41;8,9;;18,6;58;10,2;;
31.08.2022 22:00;;21,1;45;8,7;;12,2;78;8,5;;
01.09.2022 00:00;;20,4;46;8,4;;9,8;85;7,4;;
01.09.2022 02:00;;20;48;8,7;;8,4;90;6,9;;
01.09.2022 04:00;;19,7;49;8,7;;7,4;92;6,2;;
01.09.2022 06:00;;19,5;49;8,5;;7;94;6,1;;
01.09.2022 08:00;;19,1;48;7,9;;7,7;94;6,8;;
01.09.2022 10:00;;19;47;7,5;;10;85;7,6;;
01.09.2022 12:00;;19,4;47;7,8;;14,4;72;9,4;;
01.09.2022 14:00;;25,2;36;9,1;;21,3;55;11,9;;
01.09.2022 16:00;;27,3;32;9,2;;29,5;36;12,9;;
01.09.2022 18:00;;25,5;36;9,4;;27,3;38;11,8;;
01.09.2022 20:00;;22,2;43;9,1;;15,6;67;9,5;;
01.09.2022 22:00;;20,7;46;8,7;;12,3;78;8,6;;
02.09.2022 00:00;;20;48;8,7;;9,4;88;7,5;;
02.09.2022 02:00;;19,7;49;8,7;;9,7;89;8;;
02.09.2022 04:00;;19,6;49;8,6;;9,7;89;8;;
02.09.2022 06:00;;19,5;50;8,8;;8,6;91;7,2;;
02.09.2022 08:00;;19,3;48;8;;11,2;83;8,4;;
02.09.2022 10:00;;19,6;47;8;;13,6;74;9,1;;
02.09.2022 12:00;;20,6;46;8,6;;16,2;70;10,7;;
02.09.2022 14:00;;21,9;44;9,1;;17,9;66;11,5;;
02.09.2022 16:00;;21,4;46;9,3;;18,1;65;11,4;;
02.09.2022 18:00;;20,3;48;9;;15,9;74;11,3;;
02.09.2022 20:00;;20;49;9;;15,4;76;11,2;;
02.09.2022 22:00;;19,7;50;9;;13,5;87;11,4;;
03.09.2022 00:00;;19,6;50;8,9;;10,9;92;9,7;;
03.09.2022 02:00;;19,5;51;9,1;;10,7;93;9,6;;
03.09.2022 04:00;;19,4;51;9;;10,4;93;9,3;;
03.09.2022 06:00;;19,4;51;9;;10,6;94;9,7;;
03.09.2022 08:00;;19,4;51;9;;11,8;92;10,6;;
03.09.2022 10:00;;19,8;50;9,1;;13,5;86;11,2;;
03.09.2022 12:00;;20,4;48;9;;16,2;80;12,8;;
03.09.2022 14:00;;25,9;37;10,1;;21,3;59;13;;
03.09.2022 16:00;;27,6;34;10,4;;30,7;35;13,5;;
03.09.2022 18:00;;22,6;43;9,4;;19,4;59;11,2;;
03.09.2022 20:00;;21;47;9,3;;16,1;70;10,6;;
03.09.2022 22:00;;20,4;49;9,4;;13,1;84;10,5;;
04.09.2022 00:00;;20;50;9,3;;10,9;91;9,5;;
04.09.2022 02:00;;19,8;51;9,4;;10,8;93;9,7;;
04.09.2022 04:00;;19,6;51;9,2;;10,2;93;9,1;;
04.09.2022 06:00;;19,6;51;9,2;;10,3;94;9,4;;
04.09.2022 08:00;;19,6;51;9,2;;9,3;95;8,6;;
04.09.2022 10:00;;19,9;50;9,2;;11,9;93;10,8;;
04.09.2022 12:00;;20,4;49;9,4;;15,6;77;11,6;;
04.09.2022 14:00;;26;37;10,2;;23,1;54;13,3;;
04.09.2022 16:00;;27,5;34;10,3;;28;42;13,9;;
04.09.2022 18:00;;25,8;37;10;;33;34;15,1;;
04.09.2022 20:00;;22,2;46;10,1;;17,4;66;11;;
04.09.2022 22:00;;21,1;49;10;;12,3;82;9,3;;
05.09.2022 00:00;;20,5;50;9,7;;10,6;90;9;;
05.09.2022 02:00;;20,2;51;9,8;;9,8;93;8,7;;
05.09.2022 04:00;;20;51;9,6;;9,1;95;8,4;;
05.09.2022 06:00;;19,9;51;9,5;;8,7;96;8,1;;
05.09.2022 08:00;;19,5;50;8,8;;9,3;95;8,6;;
05.09.2022 10:00;;19,5;50;8,8;;12,1;92;10,9;;
05.09.2022 12:00;;19,9;49;8,9;;17,5;64;10,6;;
05.09.2022 14:00;;25,8;37;10;;22,6;53;12,6;;
05.09.2022 16:00;;27,9;33;10,2;;31,2;32;12,6;;
05.09.2022 18:00;;26;37;10,2;;31,7;33;13,5;;
05.09.2022 20:00;;22,3;45;9,8;;17,2;68;11,3;;
05.09.2022 22:00;;21,3;48;9,9;;12,6;82;9,6;;
06.09.2022 00:00;;20,6;49;9,5;;10,4;88;8,5;;
06.09.2022 02:00;;20,3;50;9,6;;9,4;92;8,2;;
06.09.2022 04:00;;20;51;9,6;;8,6;94;7,7;;
06.09.2022 06:00;;19,9;51;9,5;;8;95;7,3;;
06.09.2022 08:00;;19,5;50;8,8;;8,7;96;8,1;;
06.09.2022 10:00;;19,4;49;8,4;;11;93;9,9;;
06.09.2022 12:00;;19,8;48;8,5;;16,2;68;10,3;;
06.09.2022 14:00;;25,8;36;9,6;;23,5;45;10,9;;
06.09.2022 16:00;;27,8;32;9,6;;34,5;31;15;;
06.09.2022 18:00;;26,2;35;9,6;;35,3;28;14,1;;
06.09.2022 20:00;;22,5;43;9,3;;18;59;9,9;;
06.09.2022 22:00;;21,4;46;9,3;;12,3;80;9;;
07.09.2022 00:00;;20,8;48;9,4;;10,1;86;7,9;;
07.09.2022 02:00;;20,3;49;9,3;;8,9;91;7,5;;
07.09.2022 04:00;;20;50;9,3;;8,4;94;7,5;;
07.09.2022 06:00;;19,9;50;9,2;;7,9;95;7,2;;
07.09.2022 08:00;;19,4;49;8,4;;8,3;95;7,6;;
07.09.2022 10:00;;19,4;48;8,1;;11;91;9,6;;
07.09.2022 12:00;;19,7;47;8,1;;15,5;67;9,4;;
07.09.2022 14:00;;25,6;35;9;;21,1;53;11,2;;
07.09.2022 16:00;;27,7;31;9,1;;34,2;28;13,1;;
07.09.2022 18:00;;25,6;35;9;;34,6;28;13,5;;
07.09.2022 20:00;;22,5;42;9;;17,6;61;10;;
07.09.2022 22:00;;21,3;45;8,9;;11,9;79;8,4;;
08.09.2022 00:00;;20,7;47;9;;9,9;86;7,7;;
08.09.2022 02:00;;20,2;48;8,9;;9,2;91;7,8;;
08.09.2022 04:00;;20;49;9;;9;93;7,9;;
08.09.2022 06:00;;19,9;49;8,9;;8,7;92;7,5;;
08.09.2022 08:00;;19,5;48;8,2;;9,2;91;7,8;;
08.09.2022 10:00;;19,4;48;8,1;;12,2;78;8,5;;
08.09.2022 12:00;;19,9;46;8;;17,8;57;9,2;;
08.09.2022 14:00;;25,8;33;8,3;;24,5;40;10;;
08.09.2022 16:00;;27,4;31;8,8;;30,6;32;12,1;;
08.09.2022 18:00;;22,4;41;8,5;;19,9;49;8,9;;
08.09.2022 20:00;;21,1;44;8,4;;16;67;9,9;;
08.09.2022 22:00;;20,6;45;8,3;;11,6;82;8,6;;
09.09.2022 00:00;;20,1;47;8,5;;11,8;78;8,1;;
09.09.2022 02:00;;20;47;8,4;;13;61;5,7;;
09.09.2022 04:00;;20;48;8,7;;13;59;5,2;;
09.09.2022 06:00;;20;48;8,7;;11,8;65;5,4;;
09.09.2022 08:00;;19,6;45;7,4;;9,9;75;5,7;;
09.09.2022 10:00;;19,5;43;6,6;;12,8;61;5,5;;
09.09.2022 12:00;;19,9;40;5,9;;18,2;47;6,7;;
09.09.2022 14:00;;26,3;29;6,9;;27,4;34;10,2;;
09.09.2022 16:00;;27,6;28;7,5;;30,9;27;9,8;;
09.09.2022 18:00;;24,9;33;7,6;;26,8;34;9,7;;
09.09.2022 20:00;;22;39;7,4;;15,9;60;8,2;;
09.09.2022 22:00;;21,1;41;7,4;;10,7;79;7,2;;
10.09.2022 00:00;;20,4;43;7,4;;9,2;86;7;;
10.09.2022 02:00;;20,1;44;7,5;;8,5;89;6,8;;
10.09.2022 04:00;;19,9;45;7,6;;8,4;87;6,4;;
10.09.2022 06:00;;19,8;45;7,6;;7,8;89;6,1;;
10.09.2022 08:00;;19,8;45;7,6;;7,6;88;5,7;;
10.09.2022 10:00;;20;45;7,7;;9,9;81;6,8;;
10.09.2022 12:00;;20,5;44;7,9;;14,5;58;6,4;;
10.09.2022 14:00;;26,5;33;9;;22,1;43;9;;
10.09.2022 16:00;;27,7;30;8,6;;29,1;30;9,8;;
10.09.2022 18:00;;25,6;33;8,2;;28,5;33;10,7;;
10.09.2022 20:00;;21,8;41;8;;14,6;67;8,6;;
10.09.2022 22:00;;21;43;8;;12,4;78;8,7;;
11.09.2022 00:00;;20,5;45;8,2;;11,6;81;8,5;;
11.09.2022 02:00;;20,2;46;8,2;;10,6;82;7,7;;
11.09.2022 04:00;;20;46;8,1;;10,4;81;7,3;;
11.09.2022 06:00;;19,9;46;8;;10,5;81;7,4;;
11.09.2022 08:00;;20;46;8,1;;10,9;80;7,6;;
11.09.2022 10:00;;20,4;45;8,1;;12,6;74;8,1;;
11.09.2022 12:00;;20,7;45;8,4;;16,1;68;10,2;;
11.09.2022 14:00;;22,4;41;8,5;;16,2;67;10,1;;
11.09.2022 16:00;;26,8;32;8,8;;25,9;38;10,5;;
11.09.2022 18:00;;22,4;41;8,5;;17,8;54;8,4;;
11.09.2022 20:00;;20,9;44;8,2;;14,4;77;10,4;;
11.09.2022 22:00;;20,4;45;8,1;;12,4;82;9,4;;
12.09.2022 00:00;;20,2;46;8,2;;10,3;88;8,4;;
12.09.2022 02:00;;20;47;8,4;;8,9;90;7,4;;
12.09.2022 04:00;;19,8;47;8,2;;8,2;92;7;;
12.09.2022 06:00;;19,7;47;8,1;;8,3;93;7,2;;
12.09.2022 08:00;;19,3;47;7,7;;9,6;90;8,1;;
12.09.2022 10:00;;19,4;47;7,8;;11,4;88;9,5;;
12.09.2022 12:00;;19,8;48;8,5;;13,7;84;11,1;;
12.09.2022 14:00;;22,7;43;9,5;;19,7;62;12,2;;
12.09.2022 16:00;;20,7;47;9;;17;67;10,9;;
12.09.2022 18:00;;20,1;48;8,8;;14,9;77;10,9;;
12.09.2022 20:00;;20;48;8,7;;16,4;66;10,1;;
12.09.2022 22:00;;19,9;48;8,6;;16,6;63;9,5;;
13.09.2022 00:00;;19,9;48;8,6;;13,8;86;11,5;;
13.09.2022 02:00;;19,8;49;8,8;;13,7;87;11,6;;
13.09.2022 04:00;;19,7;49;8,7;;13,6;88;11,7;;
13.09.2022 06:00;;19,6;49;8,6;;12,7;93;11,6;;
13.09.2022 08:00;;19,4;52;9,3;;12,9;95;12,1;;
13.09.2022 10:00;;19,3;54;9,8;;12,5;97;12,1;;
13.09.2022 12:00;;19,5;54;10;;12,9;94;12;;
13.09.2022 14:00;;19,6;54;10,1;;13,1;94;12,2;;
13.09.2022 16:00;;19,2;54;9,7;;12,7;94;11,8;;
13.09.2022 18:00;;19,1;54;9,6;;12,2;95;11,4;;
13.09.2022 20:00;;19;53;9,2;;11,3;96;10,7;;
13.09.2022 22:00;;19;53;9,2;;11,4;90;9,8;;
14.09.2022 00:00;;19;53;9,2;;11,1;90;9,5;;
14.09.2022 02:00;;19;53;9,2;;10,6;92;9,4;;
14.09.2022 04:00;;19;53;9,2;;10,4;95;9,6;;
14.09.2022 06:00;;19;53;9,2;;10,4;95;9,6;;
14.09.2022 08:00;;18,6;52;8,6;;10,5;95;9,7;;
14.09.2022 10:00;;18,6;52;8,6;;11;93;9,9;;
14.09.2022 12:00;;18,8;51;8,5;;11,2;89;9,5;;
14.09.2022 14:00;;19,2;50;8,6;;11,4;89;9,7;;
14.09.2022 16:00;;18,9;50;8,3;;11,3;84;8,7;;
14.09.2022 18:00;;18,8;50;8,2;;10,9;87;8,8;;
14.09.2022 20:00;;18,6;51;8,3;;10;92;8,8;;
14.09.2022 22:00;;18,6;51;8,3;;9,2;95;8,5;;
15.09.2022 00:00;;18,5;52;8,5;;8,9;95;8,2;;
15.09.2022 02:00;;18,5;52;8,5;;8,8;96;8,2;;
15.09.2022 04:00;;18,5;52;8,5;;9;94;8,1;;
15.09.2022 06:00;;18,5;52;8,5;;8,8;94;7,9;;
15.09.2022 08:00;;18,2;51;7,9;;8,8;96;8,2;;
15.09.2022 10:00;;18,4;50;7,8;;10,7;92;9,5;;
15.09.2022 12:00;;18,8;49;7,9;;12,6;86;10,3;;
15.09.2022 14:00;;24,1;38;8,9;;20,9;57;12,1;;
15.09.2022 16:00;;24,8;35;8,3;;23,6;41;9,6;;
15.09.2022 18:00;;19,6;46;7,7;;12,7;79;9,2;;
15.09.2022 20:00;;18,8;48;7,6;;11;93;9,9;;
15.09.2022 22:00;;18,6;49;7,7;;11,1;95;10,3;;
16.09.2022 00:00;;18,4;50;7,8;;11,1;96;10,5;;
16.09.2022 02:00;;18,4;50;7,8;;10,7;95;9,9;;
16.09.2022 04:00;;18,3;51;8;;10,7;93;9,6;;
16.09.2022 06:00;;18,3;51;8;;10,3;96;9,7;;
16.09.2022 08:00;;18;52;8;;10,2;95;9,4;;
16.09.2022 10:00;;18,1;52;8,1;;10,4;95;9,6;;
16.09.2022 12:00;;18,3;51;8;;10,5;92;9,3;;
16.09.2022 14:00;;18,3;51;8;;10,4;94;9,5;;
16.09.2022 16:00;;18,2;51;7,9;;10,6;95;9,8;;
16.09.2022 18:00;;18;51;7,7;;10,2;95;9,4;;
16.09.2022 20:00;;17,9;52;7,9;;10,1;95;9,3;;
16.09.2022 22:00;;17,9;52;7,9;;9,8;93;8,7;;
17.09.2022 00:00;;17,8;52;7,8;;9,7;96;9,1;;
17.09.2022 02:00;;17,8;52;7,8;;9,6;97;9,2;;
17.09.2022 04:00;;17,7;51;7,5;;9,6;96;9;;
17.09.2022 06:00;;17,7;51;7,5;;9,4;95;8,7;;
17.09.2022 08:00;;17,6;51;7,4;;9,5;95;8,8;;
17.09.2022 10:00;;17,8;51;7,6;;9,6;94;8,7;;
17.09.2022 12:00;;18;50;7,4;;10;92;8,8;;
17.09.2022 14:00;;18,1;49;7,2;;10,4;92;9,2;;
17.09.2022 16:00;;18;50;7,4;;10,1;95;9,3;;
17.09.2022 18:00;;17,8;50;7,3;;9,6;94;8,7;;
17.09.2022 20:00;;17,6;51;7,4;;8,9;95;8,2;;
17.09.2022 22:00;;17,5;51;7,3;;9,1;95;8,4;;
18.09.2022 00:00;;17,5;51;7,3;;8,3;96;7,7;;
18.09.2022 02:00;;17,5;51;7,3;;8,3;97;7,9;;
18.09.2022 04:00;;17,5;51;7,3;;8,3;98;8;;
18.09.2022 06:00;;17,5;51;7,3;;8,4;97;8;;
18.09.2022 08:00;;17,6;51;7,4;;8,6;96;8;;
18.09.2022 10:00;;17,7;51;7,5;;8,7;97;8,3;;
18.09.2022 12:00;;18,1;50;7,5;;10,5;94;9,6;;
18.09.2022 14:00;;18,1;50;7,5;;11;90;9,4;;
18.09.2022 16:00;;18,2;49;7,3;;10,6;88;8,7;;
18.09.2022 18:00;;17,8;50;7,3;;9,5;90;8;;
18.09.2022 20:00;;17,6;51;7,4;;9;94;8,1;;
18.09.2022 22:00;;17,6;51;7,4;;8,6;94;7,7;;
19.09.2022 00:00;;17,5;51;7,3;;8,1;94;7,2;;
19.09.2022 02:00;;17,5;51;7,3;;8;94;7,1;;
19.09.2022 04:00;;17,4;51;7,2;;7,7;94;6,8;;
19.09.2022 06:00;;17,4;51;7,2;;7,3;96;6,7;;
19.09.2022 08:00;;17,2;50;6,7;;7,6;94;6,7;;
19.09.2022 10:00;;17,3;48;6,2;;8,6;90;7,1;;
19.09.2022 12:00;;17,8;47;6,4;;9,6;86;7,4;;
19.09.2022 14:00;;17,8;47;6,4;;9,9;84;7,3;;
19.09.2022 16:00;;18,2;46;6,4;;10,3;80;7;;
19.09.2022 18:00;;18,2;47;6,7;;11,5;75;7,2;;
19.09.2022 20:00;;17,4;49;6,6;;8,2;91;6,8;;
19.09.2022 22:00;;17,3;49;6,5;;8;93;6,9;;
20.09.2022 00:00;;17,3;50;6,8;;7,3;96;6,7;;
20.09.2022 02:00;;17,3;50;6,8;;6,6;97;6,2;;
20.09.2022 04:00;;17,3;50;6,8;;6,5;98;6,2;;
20.09.2022 06:00;;17,3;51;7,1;;5,8;98;5,5;;
20.09.2022 08:00;;16,8;48;5,7;;4,2;98;3,9;;
20.09.2022 10:00;;16,7;46;5;;5,5;98;5,2;;
20.09.2022 12:00;;17;46;5,3;;9,2;86;7;;
20.09.2022 14:00;;23,6;33;6,4;;18,9;50;8,3;;
20.09.2022 16:00;;23,2;33;6,1;;20,7;46;8,7;;
20.09.2022 18:00;;22;36;6,3;;28,5;30;9,3;;
20.09.2022 20:00;;18,9;43;6,1;;8,6;74;4,2;;
20.09.2022 22:00;;18,2;45;6,1;;5,5;85;3,2;;
21.09.2022 00:00;;17,7;47;6,3;;4,2;90;2,7;;
21.09.2022 02:00;;17,4;47;6;;3,9;92;2,7;;
21.09.2022 04:00;;17,4;47;6;;5,5;89;3,8;;
21.09.2022 06:00;;17,4;47;6;;6,6;88;4,8;;
21.09.2022 08:00;;17;47;5,6;;7,4;88;5,6;;
21.09.2022 10:00;;17;47;5,6;;8,3;88;6,4;;
21.09.2022 12:00;;17,5;46;5,8;;10,2;84;7,6;;
21.09.2022 14:00;;23,8;33;6,6;;21,4;45;9;;
21.09.2022 16:00;;19,2;39;4,9;;16,2;57;7,7;;
21.09.2022 18:00;;19;42;5,8;;15,5;56;6,8;;
21.09.2022 20:00;;18,5;43;5,7;;12,1;77;8,2;;
21.09.2022 22:00;;18,1;44;5,7;;9,3;90;7,8;;
22.09.2022 00:00;;17,9;45;5,8;;9,1;92;7,9;;
22.09.2022 02:00;;17,9;46;6,1;;10,9;84;8,3;;
22.09.2022 04:00;;18;46;6,2;;13,2;68;7,4;;
22.09.2022 06:00;;18;46;6,2;;12,1;76;8;;
22.09.2022 08:00;;18;46;6,2;;12,9;73;8,2;;
22.09.2022 10:00;;18,1;46;6,3;;13,7;73;9;;
22.09.2022 12:00;;18,5;46;6,7;;16,2;59;8,2;;
22.09.2022 14:00;;18,6;45;6,5;;16,6;56;7,8;;
22.09.2022 16:00;;19,2;44;6,7;;17,6;58;9,3;;
22.09.2022 18:00;;19;45;6,8;;16,6;62;9,3;;
22.09.2022 20:00;;18,6;46;6,8;;14,2;73;9,4;;
22.09.2022 22:00;;18,5;47;7;;12,5;85;10,1;;
23.09.2022 00:00;;18,4;47;6,9;;11,9;87;9,8;;
23.09.2022 02:00;;18,4;47;6,9;;12,3;86;10;;
23.09.2022 04:00;;18,4;48;7,2;;12,1;89;10,4;;
23.09.2022 06:00;;18,4;48;7,2;;12,1;87;10;;
23.09.2022 08:00;;18,2;50;7,6;;11,4;92;10,2;;
23.09.2022 10:00;;18,3;52;8,3;;12,7;90;11,1;;
23.09.2022 12:00;;18,6;53;8,9;;12,9;91;11,5;;
23.09.2022 14:00;;19,9;51;9,5;;16,1;81;12,9;;
23.09.2022 16:00;;20,1;50;9,4;;14,3;80;10,9;;
23.09.2022 18:00;;18,9;53;9,1;;12,5;84;9,9;;
23.09.2022 20:00;;18,6;53;8,9;;11,1;92;9,9;;
23.09.2022 22:00;;18,5;53;8,8;;8,8;95;8,1;;
24.09.2022 00:00;;18,4;53;8,7;;8,1;97;7,7;;
24.09.2022 02:00;;18,3;53;8,6;;7,4;97;7;;
24.09.2022 04:00;;18,3;53;8,6;;7,8;97;7,4;;
24.09.2022 06:00;;18,3;53;8,6;;8;96;7,4;;
24.09.2022 08:00;;18,4;53;8,7;;8,3;96;7,7;;
24.09.2022 10:00;;18,8;52;8,8;;10,2;91;8,8;;
24.09.2022 12:00;;19,1;51;8,8;;11,6;85;9,2;;
24.09.2022 14:00;;20,5;47;8,8;;13,2;81;10;;
24.09.2022 16:00;;19,7;48;8,4;;12,4;80;9,1;;
24.09.2022 18:00;;18,8;50;8,2;;11;81;7,9;;
24.09.2022 20:00;;18,5;51;8,2;;10,1;82;7,2;;
24.09.2022 22:00;;18,4;51;8,1;;8,1;89;6,4;;
25.09.2022 00:00;;18,4;51;8,1;;8,7;93;7,6;;
25.09.2022 02:00;;18,4;51;8,1;;7,6;95;6,9;;
25.09.2022 04:00;;18,3;51;8;;6;97;5,6;;
25.09.2022 06:00;;18,2;51;7,9;;4,9;98;4,6;;
25.09.2022 08:00;;18,2;51;7,9;;4,6;98;4,3;;
25.09.2022 10:00;;18,5;50;7,9;;7,6;95;6,9;;
25.09.2022 12:00;;19,2;49;8,3;;11,9;75;7,6;;
25.09.2022 14:00;;19,2;48;7,9;;12,7;71;7,6;;
25.09.2022 16:00;;19,1;49;8,2;;12,7;71;7,6;;
25.09.2022 18:00;;18,7;49;7,8;;10,6;85;8,2;;
25.09.2022 20:00;;18,6;50;8;;9,7;91;8,3;;
25.09.2022 22:00;;18,6;50;8;;11;75;6,8;;
26.09.2022 00:00;;18,6;50;8;;12,4;62;5,3;;
26.09.2022 02:00;;18,6;49;7,7;;12,5;60;5;;
26.09.2022 04:00;;18,7;49;7,8;;12,4;58;4,4;;
26.09.2022 06:00;;18,7;49;7,8;;11,6;60;4,1;;
26.09.2022 08:00;;18,4;45;6,3;;11,3;61;4,1;;
26.09.2022 10:00;;18,5;41;5;;12,8;58;4,8;;
26.09.2022 12:00;;19;39;4,8;;14,7;52;5;;
26.09.2022 14:00;;21;35;5;;19;44;6,5;;
26.09.2022 16:00;;20,7;36;5,1;;18,1;45;6;;
26.09.2022 18:00;;19,4;39;5,1;;14,1;53;4,7;;
26.09.2022 20:00;;18,9;41;5,4;;12,4;58;4,4;;
26.09.2022 22:00;;18,8;43;6;;12,6;58;4,6;;
27.09.2022 00:00;;18,8;43;6;;10,8;84;8,2;;
27.09.2022 02:00;;18,6;43;5,8;;10,4;85;8;;
27.09.2022 04:00;;18,6;44;6,1;;10,1;88;8,2;;
27.09.2022 06:00;;18,6;45;6,5;;9,8;90;8,3;;
27.09.2022 08:00;;18,3;47;6,8;;12,1;73;7,4;;
27.09.2022 10:00;;18,6;43;5,8;;14,7;57;6,3;;
27.09.2022 12:00;;18,9;41;5,4;;15,5;55;6,5;;
27.09.2022 14:00;;19,8;40;5,8;;17,4;51;7,2;;
27.09.2022 16:00;;24,9;31;6,6;;27,8;30;8,7;;
27.09.2022 18:00;;20,8;38;6;;17,2;47;5,8;;
27.09.2022 20:00;;19,7;41;6,1;;14,9;54;5,7;;
27.09.2022 22:00;;19,3;43;6,4;;14,4;55;5,5;;
28.09.2022 00:00;;19,1;43;6,3;;14;54;4,9;;
28.09.2022 02:00;;19;44;6,5;;13,3;53;3,9;;
28.09.2022 04:00;;19;44;6,5;;12,6;57;4,3;;
28.09.2022 06:00;;18,9;43;6,1;;12,6;61;5,3;;
28.09.2022 08:00;;18,6;43;5,8;;13,8;62;6,7;;
28.09.2022 10:00;;19;43;6,2;;15,5;56;6,8;;
28.09.2022 12:00;;19,4;41;5,8;;16,9;53;7,3;;
28.09.2022 14:00;;22;37;6,7;;20,4;45;8,1;;
28.09.2022 16:00;;23,3;34;6,6;;23,1;37;7,6;;
28.09.2022 18:00;;22,3;37;6,9;;22,2;37;6,8;;
28.09.2022 20:00;;20,3;41;6,6;;14,5;51;4,5;;
28.09.2022 22:00;;19,8;42;6,5;;13,2;55;4,4;;
29.09.2022 00:00;;19,5;43;6,6;;12,2;58;4,2;;
29.09.2022 02:00;;19,4;44;6,9;;11,4;61;4,2;;
29.09.2022 04:00;;19,2;44;6,7;;8,7;75;4,5;;
29.09.2022 06:00;;19,1;44;6,6;;9,4;75;5,2;;
29.09.2022 08:00;;18,7;43;5,9;;10;76;6;;
29.09.2022 10:00;;18,7;44;6,2;;11,2;71;6,2;;
29.09.2022 12:00;;19,4;42;6,2;;14,3;63;7,4;;
29.09.2022 14:00;;19,7;41;6,1;;15;61;7,6;;
29.09.2022 16:00;;19,8;42;6,5;;13,8;65;7,4;;
29.09.2022 18:00;;19,2;43;6,3;;12,1;81;9;;
29.09.2022 20:00;;19;44;6,5;;11,1;84;8,5;;
29.09.2022 22:00;;19;44;6,5;;10,2;89;8,5;;
30.09.2022 00:00;;18,9;45;6,7;;9,3;90;7,8;;
30.09.2022 02:00;;18,8;45;6,6;;7;93;6;;
30.09.2022 04:00;;18,7;46;6,9;;6,4;94;5,5;;
30.09.2022 06:00;;18,7;46;6,9;;7,4;92;6,2;;
30.09.2022 08:00;;18,2;46;6,4;;6,6;95;5,9;;
30.09.2022 10:00;;18,2;45;6,1;;7,3;92;6,1;;
30.09.2022 12:00;;18,6;41;5,1;;13,7;59;5,9;;
30.09.2022 14:00;;25,4;29;6,1;;24,8;34;7,9;;
30.09.2022 16:00;;25,8;28;5,9;;26;27;5,6;;
30.09.2022 18:00;;21,7;35;5,6;;17,8;36;2,6;;
30.09.2022 20:00;;20,1;38;5,4;;13,4;43;1,1;;
30.09.2022 22:00;;19,6;39;5,3;;12,9;45;1,3;;
01.10.2022 00:00;;19,4;40;5,5;;12,2;43;0;;
01.10.2022 02:00;;19,2;40;5,3;;11,7;48;1,1;;
01.10.2022 04:00;;19,2;40;5,3;;11,9;51;2,1;;
01.10.2022 06:00;;19,2;40;5,3;;12,4;50;2,3;;
01.10.2022 08:00;;19,2;41;5,7;;13,1;50;2,9;;
01.10.2022 10:00;;19,3;40;5,4;;13,8;50;3,6;;
01.10.2022 12:00;;19,6;40;5,7;;15,1;50;4,8;;
01.10.2022 14:00;;20,2;40;6,2;;16,6;48;5,6;;
01.10.2022 16:00;;20,3;40;6,3;;17,1;48;6;;
01.10.2022 18:00;;19,9;40;5,9;;15,1;62;7,9;;
01.10.2022 20:00;;19,4;43;6,5;;12,5;79;9;;
01.10.2022 22:00;;19,3;43;6,4;;10,1;84;7,5;;
02.10.2022 00:00;;19,2;43;6,3;;8,6;90;7,1;;
02.10.2022 02:00;;19,1;44;6,6;;8,9;91;7,5;;
02.10.2022 04:00;;19,1;44;6,6;;9,2;90;7,7;;
02.10.2022 06:00;;19,1;44;6,6;;9,5;92;8,3;;
02.10.2022 08:00;;19,1;44;6,6;;9,7;95;8,9;;
02.10.2022 10:00;;19,3;44;6,8;;10,3;94;9,4;;
02.10.2022 12:00;;19,8;43;6,9;;14,5;69;8,9;;
02.10.2022 14:00;;22;38;7,1;;17,9;60;10;;
02.10.2022 16:00;;20,9;40;6,8;;16,5;62;9,2;;
02.10.2022 18:00;;20,4;42;7,1;;14;71;8,8;;
02.10.2022 20:00;;19,8;43;6,9;;12,9;71;7,8;;
02.10.2022 22:00;;19,6;44;7;;11,4;83;8,6;;
03.10.2022 00:00;;19,5;44;6,9;;10,3;88;8,4;;
